Record_ID,Timestamp,Admin_ID,Driver_ID,Vehicle_ID,Brand,Vehicle_Model,Category,Max_Range_km,Battery_Capacity_kWh,Vehicle_Weight_kg,Motor_Spec_kW,Battery_Percentage,Battery_Health_Percentage,Passenger_Count,Total_Load_Weight_kg,Remaining_Range_km,Road_Type,Vehicle_Status,Speed_kmph,Overspeed,Distance_Travelled_km,Energy_Consumed_kWh,Charging_Status,Charging_Duration_Hours,Workshop_Visit,Maintenance_Cost,OT_Maintenance_Cost,Breakdown,Income_Generated,Total_Expense,Driver_Safety_Score
794,2026-01-09 14:15:00,A076,D00794,EV00794,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,42,99,3,2330,185,Mixed,Running,53,No,70,10.29,No,0.0,No,231,0,No,2450,231,100
795,2026-01-09 14:30:00,A076,D00795,EV00795,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,85,100,4,2400,378,Mixed,Running,46,No,99,14.56,No,0.0,No,49,0,No,3465,49,100
796,2026-01-09 14:45:00,A076,D00796,EV00796,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,62,78,0,2120,225,Mixed,Running,106,Yes,87,12.79,No,0.0,Yes,6012,672,No,3045,6684,85
797,2026-01-09 15:00:00,A076,D00797,EV00797,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,46,97,1,2190,192,City,Running,79,No,23,3.38,No,0.0,No,195,0,No,805,195,100
798,2026-01-09 15:15:00,A076,D00798,EV00798,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,29,98,2,2260,133,Highway,Running,69,No,327,48.09,No,0.0,No,282,0,No,11445,282,100
799,2026-01-09 15:30:00,A076,D00799,EV00799,Hyundai,Hyundai Ioniq 5,Premium Crossover,631,72.6,2015,160,80,79,2,2155,330,City,Under Maintenance,0,No,64,8.0,No,0.0,Yes,3982,1331,No,2240,5313,95
800,2026-01-09 15:45:00,A077,D00800,EV00800,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,51,98,4,1980,230,Highway,Running,91,No,272,37.78,No,0.0,No,35,0,No,9520,35,100
801,2026-01-09 16:00:00,A077,D00801,EV00801,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,32,92,4,1980,135,Highway,Running,99,No,152,21.11,No,0.0,No,485,0,No,5320,485,100
802,2026-01-09 16:15:00,A077,D00802,EV00802,Kia,Kia EV6,Premium Crossover,708,77.4,1985,168,48,91,4,2265,245,City,Running,69,No,46,5.61,No,0.0,No,546,0,No,1610,546,100
803,2026-01-09 16:30:00,A077,D00803,EV00803,Kia,Kia EV6,Premium Crossover,708,77.4,1985,168,99,99,0,1985,574,City,Running,74,No,53,6.46,No,0.0,No,54,0,No,1855,54,100
804,2026-01-09 16:45:00,A077,D00804,EV00804,Kia,Kia EV6,Premium Crossover,708,77.4,1985,168,48,92,2,2125,259,City,Running,72,No,56,6.83,No,0.0,No,303,0,No,1960,303,100
805,2026-01-09 17:00:00,A077,D00805,EV00805,Kia,Kia EV6,Premium Crossover,708,77.4,1985,168,95,85,2,2125,511,Mixed,Running,46,No,113,13.78,No,0.0,No,2382,0,No,3955,2382,100
806,2026-01-09 17:15:00,A077,D00806,EV00806,Kia,Kia EV6,Premium Crossover,708,77.4,1985,168,10,80,1,2055,51,Mixed,Charging,0,No,130,15.85,Yes,2.6,Yes,1419,1050,No,4550,2469,95
807,2026-01-09 17:30:00,A077,D00807,EV00807,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,43,96,0,2120,178,City,Running,67,No,97,14.26,No,0.0,No,36,0,No,3395,36,100
808,2026-01-09 17:45:00,A077,D00808,EV00808,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,48,86,2,2260,170,City,Running,22,No,89,13.09,No,0.0,No,2139,0,No,3115,2139,100
809,2026-01-09 18:00:00,A077,D00809,EV00809,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,25,91,0,2120,106,Mixed,Running,106,Yes,155,22.79,No,0.0,No,717,0,No,5425,717,90
810,2026-01-09 18:15:00,A077,D00810,EV00810,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,34,75,1,2190,110,City,Under Maintenance,0,No,44,6.47,No,0.0,Yes,4692,72,No,1540,4764,95
811,2026-01-09 18:30:00,A077,D00811,EV00811,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,38,85,3,2330,144,Mixed,Running,46,No,165,24.26,No,0.0,No,1976,0,No,5775,1976,100
812,2026-01-09 18:45:00,A078,D00812,EV00812,Hyundai,Hyundai Ioniq 5,Premium Crossover,631,72.6,2015,160,78,97,4,2295,378,City,Running,27,No,58,7.25,No,0.0,No,183,0,No,2030,183,100
813,2026-01-09 19:00:00,A078,D00813,EV00813,Hyundai,Hyundai Ioniq 5,Premium Crossover,631,72.6,2015,160,60,96,4,2295,288,City,Running,43,No,93,11.62,No,0.0,No,133,0,No,3255,133,100
814,2026-01-09 19:15:00,A078,D00814,EV00814,Hyundai,Hyundai Ioniq 5,Premium Crossover,631,72.6,2015,160,14,77,2,2155,56,City,Charging,0,No,26,3.25,Yes,2.5,Yes,5974,335,No,910,6309,95
815,2026-01-09 19:30:00,A078,D00815,EV00815,Hyundai,Hyundai Ioniq 5,Premium Crossover,631,72.6,2015,160,55,88,4,2295,242,City,Running,43,No,94,11.75,No,0.0,No,1751,0,No,3290,1751,100
816,2026-01-09 19:45:00,A078,D00816,EV00816,Hyundai,Hyundai Ioniq 5,Premium Crossover,631,72.6,2015,160,23,95,1,2085,130,Highway,Charging,0,No,179,22.38,Yes,2.2,No,238,0,No,6265,238,100
817,2026-01-09 20:00:00,A078,D00817,EV00817,Tata,Tata Punch EV,Compact SUV,421,35.0,1340,90,77,97,3,1550,277,City,Running,60,No,26,3.71,No,0.0,No,67,0,No,910,67,100
818,2026-01-09 20:15:00,A078,D00818,EV00818,Tata,Tata Punch EV,Compact SUV,421,35.0,1340,90,18,85,1,1410,61,Mixed,Charging,0,No,135,19.29,Yes,2.3,No,840,0,No,4725,840,100
819,2026-01-09 20:30:00,A078,D00819,EV00819,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,84,100,1,2190,390,Mixed,Running,101,Yes,136,20.0,No,0.0,No,6,0,No,4760,6,90
820,2026-01-09 20:45:00,A078,D00820,EV00820,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,76,87,4,2400,294,Mixed,Running,82,No,135,19.85,No,0.0,No,1769,0,No,4725,1769,100
821,2026-01-09 21:00:00,A078,D00821,EV00821,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,34,97,4,2400,147,Mixed,Running,44,No,74,10.88,No,0.0,No,272,0,No,2590,272,100
822,2026-01-09 21:15:00,A079,D00822,EV00822,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,84,90,4,1890,338,Highway,Running,118,Yes,121,16.35,No,0.0,No,749,0,No,4235,749,90
823,2026-01-09 21:30:00,A079,D00823,EV00823,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,58,82,4,1890,202,Mixed,Running,46,No,137,18.51,No,0.0,No,1844,0,No,4795,1844,100
824,2026-01-09 21:45:00,A079,D00824,EV00824,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,24,97,0,1700,100,City,Charging,0,No,97,13.47,Yes,2.2,No,291,0,No,3395,291,100
825,2026-01-09 22:00:00,A079,D00825,EV00825,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,86,94,1,1770,364,Mixed,Running,85,No,163,22.64,No,0.0,No,313,0,No,5705,313,100
826,2026-01-09 22:15:00,A079,D00826,EV00826,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,80,86,2,1840,287,City,Running,41,No,68,9.44,No,0.0,No,2195,0,No,2380,2195,100
827,2026-01-09 22:30:00,A079,D00827,EV00827,BYD,BYD Atto 3,SUV,521,60.5,1750,150,80,85,0,1750,302,City,Running,23,No,50,6.49,No,0.0,No,1689,0,No,1750,1689,100
828,2026-01-09 22:45:00,A079,D00828,EV00828,BYD,BYD Atto 3,SUV,521,60.5,1750,150,46,100,3,1960,198,City,Running,45,No,73,9.48,No,0.0,No,17,0,No,2555,17,100
829,2026-01-09 23:00:00,A079,D00829,EV00829,BYD,BYD Atto 3,SUV,521,60.5,1750,150,51,88,1,1820,200,City,Running,59,No,40,5.19,No,0.0,No,1029,0,No,1400,1029,100
830,2026-01-09 23:15:00,A079,D00830,EV00830,BYD,BYD Atto 3,SUV,521,60.5,1750,150,57,82,4,2030,217,Mixed,Running,80,No,104,13.51,No,0.0,No,1071,0,No,3640,1071,100
831,2026-01-09 23:30:00,A079,D00831,EV00831,BYD,BYD Atto 3,SUV,521,60.5,1750,150,38,85,0,1750,163,Highway,Running,89,No,349,45.32,No,0.0,No,961,0,No,12215,961,100
832,2026-01-09 23:45:00,A080,D00832,EV00832,Citroën,Citroën ë-C3,Hatchback,320,29.2,1316,42,31,99,2,1456,98,Highway,Running,123,Yes,254,39.08,No,0.0,No,134,0,No,8890,134,90
833,2026-01-10 00:00:00,A080,D00833,EV00833,Citroën,Citroën ë-C3,Hatchback,320,29.2,1316,42,10,98,1,1386,28,City,Charging,0,No,93,14.31,Yes,2.6,No,179,0,No,3255,179,100
834,2026-01-10 00:15:00,A080,D00834,EV00834,Hyundai,Hyundai Ioniq 5,Premium Crossover,631,72.6,2015,160,20,93,4,2295,93,City,Charging,0,No,92,11.5,Yes,2.3,No,683,0,No,3220,683,100
835,2026-01-10 00:30:00,A080,D00835,EV00835,Hyundai,Hyundai Ioniq 5,Premium Crossover,631,72.6,2015,160,39,88,0,2015,193,Mixed,Running,48,No,134,16.75,No,0.0,No,1964,0,No,4690,1964,100
836,2026-01-10 00:45:00,A080,D00836,EV00836,Hyundai,Hyundai Ioniq 5,Premium Crossover,631,72.6,2015,160,98,90,3,2225,441,City,Running,29,No,82,10.25,No,0.0,No,742,0,No,2870,742,100
837,2026-01-10 01:00:00,A080,D00837,EV00837,Hyundai,Hyundai Ioniq 5,Premium Crossover,631,72.6,2015,160,85,75,0,2015,333,City,Running,31,No,75,9.38,No,0.0,Yes,5848,159,No,2625,6007,95
838,2026-01-10 01:15:00,A080,D00838,EV00838,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,30,100,2,2260,140,Highway,Running,136,Yes,264,38.82,No,0.0,No,77,0,No,9240,77,90
839,2026-01-10 01:30:00,A080,D00839,EV00839,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,60,84,0,2120,217,City,Running,28,No,67,9.85,No,0.0,No,956,0,No,2345,956,100
840,2026-01-10 01:45:00,A080,D00840,EV00840,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,85,76,0,2120,300,Mixed,Under Maintenance,0,No,67,9.85,No,0.0,Yes,4792,1053,No,2345,5845,95
841,2026-01-10 02:00:00,A080,D00841,EV00841,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,60,97,2,2260,272,Highway,Running,92,No,163,23.97,No,0.0,No,26,0,No,5705,26,100
842,2026-01-10 02:15:00,A081,D00842,EV00842,BYD,BYD Atto 3,SUV,521,60.5,1750,150,10,82,3,1960,38,Mixed,Charging,0,No,127,16.49,Yes,2.6,No,2384,0,No,4445,2384,100
843,2026-01-10 02:30:00,A081,D00843,EV00843,BYD,BYD Atto 3,SUV,521,60.5,1750,150,10,99,0,1750,48,Mixed,Charging,0,No,147,19.09,Yes,2.6,No,173,0,No,5145,173,100
844,2026-01-10 02:45:00,A081,D00844,EV00844,BYD,BYD Atto 3,SUV,521,60.5,1750,150,75,82,1,1820,274,City,Running,24,No,23,2.99,No,0.0,No,1004,0,No,805,1004,100
845,2026-01-10 03:00:00,A081,D00845,EV00845,BYD,BYD Atto 3,SUV,521,60.5,1750,150,96,84,4,2030,375,Mixed,Running,96,No,62,8.05,No,0.0,No,853,0,No,2170,853,100
846,2026-01-10 03:15:00,A081,D00846,EV00846,BYD,BYD Atto 3,SUV,521,60.5,1750,150,84,98,1,1820,366,City,Running,25,No,53,6.88,No,0.0,No,1,0,No,1855,1,100
847,2026-01-10 03:30:00,A081,D00847,EV00847,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,22,93,3,1820,87,Mixed,Charging,0,No,56,7.57,Yes,2.2,No,449,0,No,1960,449,100
848,2026-01-10 03:45:00,A081,D00848,EV00848,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,21,84,4,1890,79,Highway,Charging,0,No,189,25.54,Yes,2.3,No,1277,0,No,6615,1277,100
849,2026-01-10 04:00:00,A081,D00849,EV00849,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,48,97,3,1820,208,Highway,Running,69,No,217,29.32,No,0.0,No,161,0,No,7595,161,100
850,2026-01-10 04:15:00,A081,D00850,EV00850,Mahindra,Mahindra XUV400 EV,Compact SUV,456,39.4,1578,110,63,85,1,1648,215,City,Running,63,No,54,7.61,No,0.0,No,1138,0,No,1890,1138,100
851,2026-01-10 04:30:00,A081,D00851,EV00851,Mahindra,Mahindra XUV400 EV,Compact SUV,456,39.4,1578,110,47,100,0,1578,189,City,Running,49,No,84,11.83,No,0.0,No,298,0,No,2940,298,100
852,2026-01-10 04:45:00,A082,D00852,EV00852,Hyundai,Hyundai Kona Electric,Compact SUV,452,39.2,1535,100,72,93,4,1815,279,Mixed,Running,48,No,148,18.97,No,0.0,No,704,0,No,5180,704,100
853,2026-01-10 05:00:00,A082,D00853,EV00853,Hyundai,Hyundai Kona Electric,Compact SUV,452,39.2,1535,100,74,84,3,1745,273,Highway,Running,78,No,153,19.62,No,0.0,No,2243,0,No,5355,2243,100
854,2026-01-10 05:15:00,A082,D00854,EV00854,Mahindra,Mahindra XUV400 EV,Compact SUV,456,39.4,1578,110,100,75,2,1718,292,City,Running,52,No,51,7.18,No,0.0,No,5858,0,No,1785,5858,100
855,2026-01-10 05:30:00,A082,D00855,EV00855,Mahindra,Mahindra XUV400 EV,Compact SUV,456,39.4,1578,110,98,91,4,1858,347,City,Running,41,No,45,6.34,No,0.0,No,336,0,No,1575,336,100
856,2026-01-10 05:45:00,A082,D00856,EV00856,Mahindra,Mahindra XUV400 EV,Compact SUV,456,39.4,1578,110,46,91,1,1648,168,City,Running,20,No,108,15.21,No,0.0,No,655,0,No,3780,655,100
857,2026-01-10 06:00:00,A082,D00857,EV00857,Mahindra,Mahindra XUV400 EV,Compact SUV,456,39.4,1578,110,20,98,4,1858,76,City,Charging,0,No,74,10.42,Yes,2.3,No,285,0,No,2590,285,100
858,2026-01-10 06:15:00,A082,D00858,EV00858,Mahindra,Mahindra XUV400 EV,Compact SUV,456,39.4,1578,110,51,94,3,1788,187,City,Running,65,No,90,12.68,No,0.0,No,467,0,No,3150,467,100
859,2026-01-10 06:30:00,A082,D00859,EV00859,Citroën,Citroën ë-C3,Hatchback,320,29.2,1316,42,95,97,3,1526,295,Highway,Running,90,No,204,31.38,No,0.0,No,29,0,No,7140,29,100
860,2026-01-10 06:45:00,A082,D00860,EV00860,Citroën,Citroën ë-C3,Hatchback,320,29.2,1316,42,45,86,1,1386,118,Mixed,Running,83,No,69,10.62,No,0.0,No,2455,0,No,2415,2455,100
861,2026-01-10 07:00:00,A082,D00861,EV00861,Citroën,Citroën ë-C3,Hatchback,320,29.2,1316,42,87,86,2,1456,211,City,Running,20,No,49,7.54,No,0.0,No,814,0,No,1715,814,100
862,2026-01-10 07:15:00,A082,D00862,EV00862,Citroën,Citroën ë-C3,Hatchback,320,29.2,1316,42,95,89,4,1596,238,City,Running,42,No,85,13.08,No,0.0,No,1152,0,No,2975,1152,100
863,2026-01-10 07:30:00,A082,D00863,EV00863,Citroën,Citroën ë-C3,Hatchback,320,29.2,1316,42,89,94,3,1526,254,Mixed,Running,44,No,111,17.08,No,0.0,No,482,0,No,3885,482,100
864,2026-01-10 07:45:00,A083,D00864,EV00864,Mahindra,Mahindra XUV400 EV,Compact SUV,456,39.4,1578,110,21,80,3,1788,74,Highway,Charging,0,No,347,48.87,Yes,2.3,No,2229,0,No,12145,2229,100
865,2026-01-10 08:00:00,A083,D00865,EV00865,Mahindra,Mahindra XUV400 EV,Compact SUV,456,39.4,1578,110,85,86,0,1578,293,City,Running,49,No,53,7.46,No,0.0,No,1942,0,No,1855,1942,100
866,2026-01-10 08:15:00,A083,D00866,EV00866,Mahindra,Mahindra XUV400 EV,Compact SUV,456,39.4,1578,110,11,82,1,1648,39,Mixed,Charging,0,No,179,25.21,Yes,2.5,No,2075,0,No,6265,2075,100
867,2026-01-10 08:30:00,A083,D00867,EV00867,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,95,100,2,2260,391,City,Running,53,No,113,16.62,No,0.0,No,73,0,No,3955,73,100
868,2026-01-10 08:45:00,A083,D00868,EV00868,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,33,95,1,2190,146,Mixed,Running,48,No,98,14.41,No,0.0,No,162,0,No,3430,162,100
869,2026-01-10 09:00:00,A083,D00869,EV00869,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,89,100,2,2260,367,City,Running,56,No,33,4.85,No,0.0,No,257,0,No,1155,257,100
870,2026-01-10 09:15:00,A083,D00870,EV00870,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,69,100,0,2120,320,Mixed,Running,76,No,147,21.62,No,0.0,No,165,0,No,5145,165,100
871,2026-01-10 09:30:00,A083,D00871,EV00871,Tata,Tata Punch EV,Compact SUV,421,35.0,1340,90,75,95,0,1340,300,Highway,Running,118,Yes,158,22.57,No,0.0,No,82,0,No,5530,82,90
872,2026-01-10 09:45:00,A083,D00872,EV00872,Tata,Tata Punch EV,Compact SUV,421,35.0,1340,90,52,99,1,1410,217,Highway,Running,102,Yes,150,21.43,No,0.0,No,245,0,No,5250,245,90
873,2026-01-10 10:00:00,A083,D00873,EV00873,Tata,Tata Punch EV,Compact SUV,421,35.0,1340,90,22,92,1,1410,81,Mixed,Charging,0,No,167,23.86,Yes,2.2,No,470,0,No,5845,470,100
874,2026-01-10 10:15:00,A084,D00874,EV00874,Citroën,Citroën ë-C3,Hatchback,320,29.2,1316,42,51,91,4,1596,141,Mixed,Running,110,Yes,154,23.69,No,0.0,No,463,0,No,5390,463,90
875,2026-01-10 10:30:00,A084,D00875,EV00875,Citroën,Citroën ë-C3,Hatchback,320,29.2,1316,42,39,81,4,1596,89,City,Running,35,No,62,9.54,No,0.0,Yes,1350,525,No,2170,1875,95
876,2026-01-10 10:45:00,A084,D00876,EV00876,Citroën,Citroën ë-C3,Hatchback,320,29.2,1316,42,23,75,4,1596,49,City,Charging,0,No,84,12.92,Yes,2.2,No,6000,0,No,2940,6000,100
877,2026-01-10 11:00:00,A084,D00877,EV00877,Citroën,Citroën ë-C3,Hatchback,320,29.2,1316,42,82,92,1,1386,229,Mixed,Running,44,No,103,15.85,No,0.0,No,656,0,No,3605,656,100
878,2026-01-10 11:15:00,A084,D00878,EV00878,Hyundai,Hyundai Kona Electric,Compact SUV,452,39.2,1535,100,37,97,3,1745,157,Highway,Running,123,Yes,204,26.15,No,0.0,No,224,0,No,7140,224,90
879,2026-01-10 11:30:00,A084,D00879,EV00879,Hyundai,Hyundai Kona Electric,Compact SUV,452,39.2,1535,100,27,97,0,1535,104,City,Running,32,No,55,7.05,No,0.0,No,79,0,No,1925,79,100
880,2026-01-10 11:45:00,A084,D00880,EV00880,Hyundai,Hyundai Kona Electric,Compact SUV,452,39.2,1535,100,68,94,1,1605,254,City,Running,55,No,96,12.31,No,0.0,No,417,0,No,3360,417,100
881,2026-01-10 12:00:00,A084,D00881,EV00881,Hyundai,Hyundai Kona Electric,Compact SUV,452,39.2,1535,100,62,92,3,1745,220,City,Running,76,No,118,15.13,No,0.0,No,676,0,No,4130,676,100
882,2026-01-10 12:15:00,A084,D00882,EV00882,Hyundai,Hyundai Kona Electric,Compact SUV,452,39.2,1535,100,97,96,3,1745,388,Mixed,Running,56,No,177,22.69,No,0.0,No,191,0,No,6195,191,100
883,2026-01-10 12:30:00,A084,D00883,EV00883,Mahindra,Mahindra XUV400 EV,Compact SUV,456,39.4,1578,110,30,98,4,1858,124,Mixed,Running,54,No,128,18.03,No,0.0,No,4,0,No,4480,4,100
884,2026-01-10 12:45:00,A084,D00884,EV00884,Mahindra,Mahindra XUV400 EV,Compact SUV,456,39.4,1578,110,76,84,4,1858,248,City,Running,67,No,26,3.66,No,0.0,No,862,0,No,910,862,100
885,2026-01-10 13:00:00,A084,D00885,EV00885,Mahindra,Mahindra XUV400 EV,Compact SUV,456,39.4,1578,110,25,93,0,1578,93,City,Running,41,No,89,12.54,No,0.0,No,467,0,No,3115,467,100
886,2026-01-10 13:15:00,A085,D00886,EV00886,Hyundai,Hyundai Ioniq 5,Premium Crossover,631,72.6,2015,160,44,80,1,2085,198,Mixed,Running,73,No,122,15.25,No,0.0,No,1730,0,No,4270,1730,100
887,2026-01-10 13:30:00,A085,D00887,EV00887,Hyundai,Hyundai Ioniq 5,Premium Crossover,631,72.6,2015,160,44,83,2,2155,191,City,Running,71,No,84,10.5,No,0.0,No,2450,0,No,2940,2450,100
888,2026-01-10 13:45:00,A085,D00888,EV00888,Hyundai,Hyundai Ioniq 5,Premium Crossover,631,72.6,2015,160,36,94,1,2085,201,Highway,Running,71,No,218,27.25,No,0.0,No,356,0,No,7630,356,100
889,2026-01-10 14:00:00,A085,D00889,EV00889,Hyundai,Hyundai Ioniq 5,Premium Crossover,631,72.6,2015,160,15,79,0,2015,62,City,Charging,0,No,110,13.75,Yes,2.4,Yes,2586,336,No,3850,2922,95
890,2026-01-10 14:15:00,A085,D00890,EV00890,Hyundai,Hyundai Ioniq 5,Premium Crossover,631,72.6,2015,160,44,87,4,2295,207,Mixed,Running,48,No,119,14.88,No,0.0,No,937,0,No,4165,937,100
891,2026-01-10 14:30:00,A085,D00891,EV00891,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,90,79,3,1820,302,Mixed,Running,86,No,168,22.7,No,0.0,Yes,4818,1334,No,5880,6152,95
892,2026-01-10 14:45:00,A085,D00892,EV00892,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,17,87,0,1610,60,City,Charging,0,No,87,11.76,Yes,2.4,No,1037,0,No,3045,1037,100
893,2026-01-10 15:00:00,A085,D00893,EV00893,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,50,94,3,1820,185,City,Running,65,No,115,15.54,No,0.0,No,535,0,No,4025,535,100
894,2026-01-10 15:15:00,A085,D00894,EV00894,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,14,80,3,2330,52,Highway,Charging,0,No,116,17.06,Yes,2.5,No,2378,0,No,4060,2378,100
895,2026-01-10 15:30:00,A085,D00895,EV00895,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,42,100,2,2260,173,City,Running,38,No,87,12.79,No,0.0,No,258,0,No,3045,258,100
896,2026-01-10 15:45:00,A085,D00896,EV00896,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,13,99,0,2120,60,Mixed,Charging,0,No,83,12.21,Yes,2.5,No,101,0,No,2905,101,100
897,2026-01-10 16:00:00,A085,D00897,EV00897,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,36,100,0,2120,155,City,Running,37,No,23,3.38,No,0.0,No,270,0,No,805,270,100
898,2026-01-10 16:15:00,A086,D00898,EV00898,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,16,87,4,1980,64,Highway,Charging,0,No,331,45.97,Yes,2.4,No,1388,0,No,11585,1388,100
899,2026-01-10 16:30:00,A086,D00899,EV00899,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,37,84,2,1840,147,Highway,Running,90,No,243,33.75,No,0.0,No,1804,0,No,8505,1804,100
900,2026-01-10 16:45:00,A086,D00900,EV00900,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,24,89,3,1910,93,Mixed,Charging,0,No,100,13.89,Yes,2.2,No,2318,0,No,3500,2318,100
901,2026-01-10 17:00:00,A086,D00901,EV00901,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,88,99,1,1770,393,Mixed,Running,88,No,115,15.97,No,0.0,No,203,0,No,4025,203,100
902,2026-01-10 17:15:00,A086,D00902,EV00902,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,30,92,1,1770,124,Mixed,Running,60,No,82,11.39,No,0.0,No,469,0,No,2870,469,100
903,2026-01-10 17:30:00,A086,D00903,EV00903,Mahindra,Mahindra XUV400 EV,Compact SUV,456,39.4,1578,110,64,86,4,1858,231,Mixed,Running,44,No,92,12.96,No,0.0,No,1678,0,No,3220,1678,100
904,2026-01-10 17:45:00,A086,D00904,EV00904,Mahindra,Mahindra XUV400 EV,Compact SUV,456,39.4,1578,110,88,93,1,1648,355,Mixed,Running,45,No,86,12.11,No,0.0,No,322,0,No,3010,322,100
905,2026-01-10 18:00:00,A086,D00905,EV00905,Mahindra,Mahindra XUV400 EV,Compact SUV,456,39.4,1578,110,34,88,2,1718,116,City,Running,25,No,116,16.34,No,0.0,No,1361,0,No,4060,1361,100
906,2026-01-10 18:15:00,A086,D00906,EV00906,Mahindra,Mahindra XUV400 EV,Compact SUV,456,39.4,1578,110,24,97,3,1788,98,Mixed,Charging,0,No,87,12.25,Yes,2.2,No,124,0,No,3045,124,100
907,2026-01-10 18:30:00,A086,D00907,EV00907,Mahindra,Mahindra XUV400 EV,Compact SUV,456,39.4,1578,110,42,92,0,1578,167,Mixed,Running,44,No,96,13.52,No,0.0,No,528,0,No,3360,528,100
908,2026-01-10 18:45:00,A087,D00908,EV00908,Hyundai,Hyundai Kona Electric,Compact SUV,452,39.2,1535,100,100,96,1,1605,434,Highway,Running,132,Yes,227,29.1,No,0.0,No,185,0,No,7945,185,90
909,2026-01-10 19:00:00,A087,D00909,EV00909,Hyundai,Hyundai Kona Electric,Compact SUV,452,39.2,1535,100,83,92,1,1605,304,City,Running,54,No,45,5.77,No,0.0,No,547,0,No,1575,547,100
910,2026-01-10 19:15:00,A087,D00910,EV00910,Hyundai,Hyundai Kona Electric,Compact SUV,452,39.2,1535,100,26,81,4,1815,88,Mixed,Running,84,No,69,8.85,No,0.0,No,1557,0,No,2415,1557,100
911,2026-01-10 19:30:00,A087,D00911,EV00911,Hyundai,Hyundai Kona Electric,Compact SUV,452,39.2,1535,100,13,95,2,1675,56,Highway,Charging,0,No,106,13.59,Yes,2.5,No,284,0,No,3710,284,100
912,2026-01-10 19:45:00,A087,D00912,EV00912,Hyundai,Hyundai Ioniq 5,Premium Crossover,631,72.6,2015,160,77,91,0,2015,366,City,Running,67,No,48,6.0,No,0.0,No,710,0,No,1680,710,100
913,2026-01-10 20:00:00,A087,D00913,EV00913,Hyundai,Hyundai Ioniq 5,Premium Crossover,631,72.6,2015,160,37,100,4,2295,185,City,Running,76,No,77,9.62,No,0.0,No,25,0,No,2695,25,100
914,2026-01-10 20:15:00,A087,D00914,EV00914,Hyundai,Hyundai Ioniq 5,Premium Crossover,631,72.6,2015,160,50,98,1,2085,256,City,Running,42,No,38,4.75,No,0.0,No,10,0,No,1330,10,100
915,2026-01-10 20:30:00,A087,D00915,EV00915,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,33,94,3,1910,125,City,Running,66,No,79,10.97,No,0.0,No,625,0,No,2765,625,100
916,2026-01-10 20:45:00,A087,D00916,EV00916,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,95,95,2,1840,407,Mixed,Running,91,No,93,12.92,No,0.0,No,53,0,No,3255,53,100
