Record_ID,Timestamp,Admin_ID,Driver_ID,Vehicle_ID,Brand,Vehicle_Model,Category,Max_Range_km,Battery_Capacity_kWh,Vehicle_Weight_kg,Motor_Spec_kW,Battery_Percentage,Battery_Health_Percentage,Passenger_Count,Total_Load_Weight_kg,Remaining_Range_km,Road_Type,Vehicle_Status,Speed_kmph,Overspeed,Distance_Travelled_km,Energy_Consumed_kWh,Charging_Status,Charging_Duration_Hours,Workshop_Visit,Maintenance_Cost,OT_Maintenance_Cost,Breakdown,Income_Generated,Total_Expense,Driver_Safety_Score
371,2026-01-03 21:50:00,A038,D0371,EV00371,Hyundai,Hyundai Kona Electric,Compact SUV,452,39.2,1535,100,88,87,4,1815,319,Mixed,Running,99,No,116,14.87,No,0.0,No,823,0,No,4060,823,100
372,2026-01-03 22:00:00,A038,D0372,EV00372,Hyundai,Hyundai Kona Electric,Compact SUV,452,39.2,1535,100,94,85,2,1675,318,City,Running,20,No,101,12.95,No,0.0,No,1897,0,No,3535,1897,100
373,2026-01-03 22:10:00,A038,D0373,EV00373,Hyundai,Hyundai Kona Electric,Compact SUV,452,39.2,1535,100,92,100,0,1535,366,City,Running,58,No,27,3.46,No,0.0,No,5,0,No,945,5,100
374,2026-01-03 22:20:00,A038,D0374,EV00374,Hyundai,Hyundai Kona Electric,Compact SUV,452,39.2,1535,100,47,75,1,1605,140,City,Under Maintenance,0,No,66,8.46,No,0.0,No,4078,0,No,2310,4078,100
375,2026-01-03 22:30:00,A038,D0375,EV00375,Mahindra,Mahindra XUV400 EV,Compact SUV,456,39.4,1578,110,100,79,2,1718,308,City,Running,38,No,74,10.42,No,0.0,No,3832,0,No,2590,3832,100
376,2026-01-03 22:40:00,A038,D0376,EV00376,Mahindra,Mahindra XUV400 EV,Compact SUV,456,39.4,1578,110,56,90,4,1858,196,City,Running,25,No,61,8.59,No,0.0,No,790,0,No,2135,790,100
377,2026-01-03 22:50:00,A038,D0377,EV00377,Mahindra,Mahindra XUV400 EV,Compact SUV,456,39.4,1578,110,98,84,2,1718,320,City,Running,57,No,51,7.18,No,0.0,No,2078,0,No,1785,2078,100
378,2026-01-03 23:00:00,A038,D0378,EV00378,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,56,76,1,1770,192,Mixed,Running,88,No,86,11.94,No,0.0,Yes,4698,8,No,3010,4706,95
379,2026-01-03 23:10:00,A038,D0379,EV00379,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,74,89,1,1770,275,City,Running,38,No,116,16.11,No,0.0,No,1180,0,No,4060,1180,100
380,2026-01-03 23:20:00,A038,D0380,EV00380,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,64,93,2,1840,282,Highway,Running,131,Yes,173,24.03,No,0.0,No,703,0,No,6055,703,90
381,2026-01-03 23:30:00,A039,D0381,EV00381,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,34,75,0,2120,125,Highway,Running,82,No,249,36.62,No,0.0,Yes,6954,722,No,8715,7676,95
382,2026-01-03 23:40:00,A039,D0382,EV00382,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,100,90,0,2120,387,City,Running,55,No,46,6.76,No,0.0,No,668,0,No,1610,668,100
383,2026-01-03 23:50:00,A039,D0383,EV00383,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,27,96,2,2260,115,Mixed,Running,62,No,56,8.24,No,0.0,No,77,0,No,1960,77,100
384,2026-01-04 00:00:00,A039,D0384,EV00384,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,37,76,2,2260,116,City,Under Maintenance,0,No,59,8.68,No,0.0,Yes,4356,855,No,2065,5211,95
385,2026-01-04 00:10:00,A039,D0385,EV00385,Hyundai,Hyundai Ioniq 5,Premium Crossover,631,72.6,2015,160,47,82,1,2085,217,Mixed,Running,66,No,101,12.62,No,0.0,No,2199,0,No,3535,2199,100
386,2026-01-04 00:20:00,A039,D0386,EV00386,Hyundai,Hyundai Ioniq 5,Premium Crossover,631,72.6,2015,160,94,75,0,2015,368,City,Under Maintenance,0,No,105,13.12,No,0.0,No,2677,0,No,3675,2677,100
387,2026-01-04 00:30:00,A039,D0387,EV00387,Hyundai,Hyundai Ioniq 5,Premium Crossover,631,72.6,2015,160,73,89,0,2015,339,City,Running,56,No,65,8.12,No,0.0,No,1174,0,No,2275,1174,100
388,2026-01-04 00:40:00,A039,D0388,EV00388,BYD,BYD Atto 3,SUV,521,60.5,1750,150,78,79,0,1750,296,Mixed,Running,58,No,169,21.95,No,0.0,Yes,2773,866,No,5915,3639,95
389,2026-01-04 00:50:00,A039,D0389,EV00389,BYD,BYD Atto 3,SUV,521,60.5,1750,150,57,91,0,1750,249,Mixed,Running,74,No,137,17.79,No,0.0,No,390,0,No,4795,390,100
390,2026-01-04 01:00:00,A039,D0390,EV00390,BYD,BYD Atto 3,SUV,521,60.5,1750,150,70,81,2,1890,252,City,Running,21,No,92,11.95,No,0.0,Yes,866,185,No,3220,1051,95
391,2026-01-04 01:10:00,A040,D0391,EV00391,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,47,100,0,1700,202,City,Running,60,No,104,14.44,No,0.0,No,130,0,No,3640,130,100
392,2026-01-04 01:20:00,A040,D0392,EV00392,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,17,84,4,1980,66,Highway,Charging,0,No,313,43.47,Yes,1.1,No,926,0,No,10955,926,100
393,2026-01-04 01:30:00,A040,D0393,EV00393,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,62,100,2,1840,259,City,Running,79,No,42,5.83,No,0.0,No,184,0,No,1470,184,100
394,2026-01-04 01:40:00,A040,D0394,EV00394,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,60,81,3,1910,223,Highway,Running,138,Yes,125,17.36,No,0.0,Yes,1722,1494,No,4375,3216,85
395,2026-01-04 01:50:00,A040,D0395,EV00395,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,75,89,1,1680,292,Mixed,Running,54,No,167,22.57,No,0.0,No,813,0,No,5845,813,100
396,2026-01-04 02:00:00,A040,D0396,EV00396,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,68,76,2,1750,203,City,Under Maintenance,0,No,44,5.95,No,0.0,No,6752,0,No,1540,6752,100
397,2026-01-04 02:10:00,A040,D0397,EV00397,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,89,81,0,1610,316,Mixed,Running,93,No,69,9.32,No,0.0,Yes,1003,422,No,2415,1425,95
398,2026-01-04 02:20:00,A040,D0398,EV00398,Citroën,Citroën ë-C3,Hatchback,320,29.2,1316,42,75,81,4,1596,171,City,Running,21,No,78,12.0,No,0.0,No,2457,0,No,2730,2457,100
399,2026-01-04 02:30:00,A040,D0399,EV00399,Citroën,Citroën ë-C3,Hatchback,320,29.2,1316,42,61,98,2,1456,168,City,Running,34,No,120,18.46,No,0.0,No,264,0,No,4200,264,100
400,2026-01-04 02:40:00,A040,D0400,EV00400,Citroën,Citroën ë-C3,Hatchback,320,29.2,1316,42,40,82,1,1386,92,City,Running,57,No,36,5.54,No,0.0,No,1630,0,No,1260,1630,100
401,2026-01-04 02:50:00,A041,D0401,EV00401,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,38,84,4,1980,139,Mixed,Running,42,No,89,12.36,No,0.0,No,1010,0,No,3115,1010,100
402,2026-01-04 03:00:00,A041,D0402,EV00402,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,66,91,1,1770,251,City,Running,26,No,58,8.06,No,0.0,No,598,0,No,2030,598,100
403,2026-01-04 03:10:00,A041,D0403,EV00403,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,62,97,3,1910,243,City,Running,24,No,53,7.36,No,0.0,No,23,0,No,1855,23,100
404,2026-01-04 03:20:00,A041,D0404,EV00404,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,26,84,1,1770,91,City,Running,20,No,65,9.03,No,0.0,No,1753,0,No,2275,1753,100
405,2026-01-04 03:30:00,A041,D0405,EV00405,Tata,Tata Punch EV,Compact SUV,421,35.0,1340,90,75,87,0,1340,242,City,Running,42,No,109,15.57,No,0.0,No,2437,0,No,3815,2437,100
406,2026-01-04 03:40:00,A041,D0406,EV00406,Tata,Tata Punch EV,Compact SUV,421,35.0,1340,90,39,95,4,1620,156,Highway,Running,76,No,327,46.71,No,0.0,No,90,0,No,11445,90,100
407,2026-01-04 03:50:00,A041,D0407,EV00407,Tata,Tata Punch EV,Compact SUV,421,35.0,1340,90,98,99,1,1410,408,Highway,Running,87,No,350,50.0,No,0.0,No,76,0,No,12250,76,100
408,2026-01-04 04:00:00,A041,D0408,EV00408,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,43,100,4,1890,169,City,Running,29,No,31,4.19,No,0.0,No,152,0,No,1085,152,100
409,2026-01-04 04:10:00,A041,D0409,EV00409,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,54,80,0,1610,175,City,Running,48,No,105,14.19,No,0.0,No,1654,0,No,3675,1654,100
410,2026-01-04 04:20:00,A041,D0410,EV00410,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,38,100,0,1610,166,Mixed,Running,42,No,179,24.19,No,0.0,No,271,0,No,6265,271,100
411,2026-01-04 04:30:00,A042,D0411,EV00411,Hyundai,Hyundai Kona Electric,Compact SUV,452,39.2,1535,100,76,76,0,1535,248,Mixed,Under Maintenance,0,No,164,21.03,No,0.0,Yes,6820,1167,No,5740,7987,95
412,2026-01-04 04:40:00,A042,D0412,EV00412,Hyundai,Hyundai Kona Electric,Compact SUV,452,39.2,1535,100,97,97,0,1535,425,Highway,Running,92,No,219,28.08,No,0.0,No,92,0,No,7665,92,100
413,2026-01-04 04:50:00,A042,D0413,EV00413,Hyundai,Hyundai Kona Electric,Compact SUV,452,39.2,1535,100,93,88,0,1535,326,City,Running,48,No,58,7.44,No,0.0,No,1493,0,No,2030,1493,100
414,2026-01-04 05:00:00,A042,D0414,EV00414,Hyundai,Hyundai Kona Electric,Compact SUV,452,39.2,1535,100,61,92,3,1745,217,City,Running,20,No,22,2.82,No,0.0,No,483,0,No,770,483,100
415,2026-01-04 05:10:00,A042,D0415,EV00415,Hyundai,Hyundai Ioniq 5,Premium Crossover,631,72.6,2015,160,46,76,0,2015,207,Highway,Under Maintenance,0,No,181,22.62,No,0.0,Yes,3185,947,No,6335,4132,95
416,2026-01-04 05:20:00,A042,D0416,EV00416,Hyundai,Hyundai Ioniq 5,Premium Crossover,631,72.6,2015,160,46,76,0,2015,182,City,Running,26,No,91,11.38,No,0.0,No,6202,0,No,3185,6202,100
417,2026-01-04 05:30:00,A042,D0417,EV00417,Hyundai,Hyundai Ioniq 5,Premium Crossover,631,72.6,2015,160,69,87,1,2085,313,City,Running,29,No,67,8.38,No,0.0,No,964,0,No,2345,964,100
418,2026-01-04 05:40:00,A042,D0418,EV00418,Kia,Kia EV6,Premium Crossover,708,77.4,1985,168,27,97,1,2055,153,City,Running,56,No,105,12.8,No,0.0,No,111,0,No,3675,111,100
419,2026-01-04 05:50:00,A042,D0419,EV00419,Kia,Kia EV6,Premium Crossover,708,77.4,1985,168,90,90,1,2055,512,Mixed,Running,76,No,100,12.2,No,0.0,No,457,0,No,3500,457,100
420,2026-01-04 06:00:00,A042,D0420,EV00420,Kia,Kia EV6,Premium Crossover,708,77.4,1985,168,37,79,4,2265,186,Highway,Running,98,No,309,37.68,No,0.0,Yes,3945,919,No,10815,4864,95
421,2026-01-04 06:10:00,A043,D0421,EV00421,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,30,85,2,2260,113,Mixed,Running,119,Yes,155,22.79,No,0.0,No,1153,0,No,5425,1153,90
422,2026-01-04 06:20:00,A043,D0422,EV00422,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,27,80,4,2400,89,City,Running,23,No,76,11.18,No,0.0,Yes,812,966,No,2660,1778,95
423,2026-01-04 06:30:00,A043,D0423,EV00423,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,28,82,0,2120,112,Highway,Running,104,Yes,232,34.12,No,0.0,No,805,0,No,8120,805,90
424,2026-01-04 06:40:00,A043,D0424,EV00424,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,13,84,2,2260,51,Highway,Charging,0,No,133,19.56,Yes,1.2,No,1599,0,No,4655,1599,100
425,2026-01-04 06:50:00,A043,D0425,EV00425,BYD,BYD Atto 3,SUV,521,60.5,1750,150,46,77,4,2030,153,City,Running,33,No,71,9.22,No,0.0,No,2626,0,No,2485,2626,100
426,2026-01-04 07:00:00,A043,D0426,EV00426,BYD,BYD Atto 3,SUV,521,60.5,1750,150,62,94,2,1890,259,City,Running,21,No,21,2.73,No,0.0,No,467,0,No,735,467,100
427,2026-01-04 07:10:00,A043,D0427,EV00427,BYD,BYD Atto 3,SUV,521,60.5,1750,150,43,79,4,2030,158,Mixed,Running,60,No,118,15.32,No,0.0,No,3271,0,No,4130,3271,100
428,2026-01-04 07:20:00,A043,D0428,EV00428,Kia,Kia EV6,Premium Crossover,708,77.4,1985,168,95,76,0,1985,423,City,Running,50,No,120,14.63,No,0.0,Yes,2519,95,No,4200,2614,95
429,2026-01-04 07:30:00,A043,D0429,EV00429,Kia,Kia EV6,Premium Crossover,708,77.4,1985,168,39,92,3,2195,210,City,Running,53,No,92,11.22,No,0.0,No,361,0,No,3220,361,100
430,2026-01-04 07:40:00,A043,D0430,EV00430,Kia,Kia EV6,Premium Crossover,708,77.4,1985,168,89,84,4,2265,419,City,Running,24,No,114,13.9,No,0.0,No,2208,0,No,3990,2208,100
431,2026-01-04 07:50:00,A044,D0431,EV00431,Mahindra,Mahindra XUV400 EV,Compact SUV,456,39.4,1578,110,12,75,2,1718,40,Highway,Charging,0,No,231,32.54,Yes,2.0,Yes,5138,857,No,8085,5995,95
432,2026-01-04 08:00:00,A044,D0432,EV00432,Mahindra,Mahindra XUV400 EV,Compact SUV,456,39.4,1578,110,93,90,3,1788,370,Highway,Running,85,No,301,42.39,No,0.0,No,511,0,No,10535,511,100
433,2026-01-04 08:10:00,A044,D0433,EV00433,Mahindra,Mahindra XUV400 EV,Compact SUV,456,39.4,1578,110,37,80,4,1858,124,Mixed,Running,76,No,79,11.13,No,0.0,No,2196,0,No,2765,2196,100
434,2026-01-04 08:20:00,A044,D0434,EV00434,Mahindra,Mahindra XUV400 EV,Compact SUV,456,39.4,1578,110,67,83,1,1648,254,Highway,Running,117,Yes,201,28.31,No,0.0,No,824,0,No,7035,824,90
435,2026-01-04 08:30:00,A044,D0435,EV00435,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,47,78,1,1770,165,Mixed,Running,57,No,62,8.61,No,0.0,No,6002,0,No,2170,6002,100
436,2026-01-04 08:40:00,A044,D0436,EV00436,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,85,86,1,1770,329,Mixed,Running,81,No,102,14.17,No,0.0,No,1327,0,No,3570,1327,100
437,2026-01-04 08:50:00,A044,D0437,EV00437,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,69,88,0,1700,261,City,Running,49,No,98,13.61,No,0.0,No,2025,0,No,3430,2025,100
438,2026-01-04 09:00:00,A044,D0438,EV00438,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,100,89,4,1890,350,City,Running,62,No,89,12.03,No,0.0,No,1555,0,No,3115,1555,100
439,2026-01-04 09:10:00,A044,D0439,EV00439,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,40,84,3,1820,132,City,Running,75,No,72,9.73,No,0.0,No,2195,0,No,2520,2195,100
440,2026-01-04 09:20:00,A044,D0440,EV00440,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,37,98,0,1610,167,Highway,Running,65,No,341,46.08,No,0.0,No,39,0,No,11935,39,100
441,2026-01-04 09:30:00,A045,D0441,EV00441,BYD,BYD Atto 3,SUV,521,60.5,1750,150,19,85,1,1820,78,Mixed,Charging,0,No,154,20.0,Yes,2.6,No,2163,0,No,5390,2163,100
442,2026-01-04 09:40:00,A045,D0442,EV00442,BYD,BYD Atto 3,SUV,521,60.5,1750,150,46,92,2,1890,203,Mixed,Running,76,No,130,16.88,No,0.0,No,543,0,No,4550,543,100
443,2026-01-04 09:50:00,A045,D0443,EV00443,BYD,BYD Atto 3,SUV,521,60.5,1750,150,52,85,2,1890,197,City,Running,55,No,46,5.97,No,0.0,No,2031,0,No,1610,2031,100
444,2026-01-04 10:00:00,A045,D0444,EV00444,BYD,BYD Atto 3,SUV,521,60.5,1750,150,56,93,1,1820,232,City,Running,70,No,20,2.6,No,0.0,No,436,0,No,700,436,100
445,2026-01-04 10:10:00,A045,D0445,EV00445,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,33,92,1,2190,131,City,Running,21,No,23,3.38,No,0.0,No,430,0,No,805,430,100
446,2026-01-04 10:20:00,A045,D0446,EV00446,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,78,91,4,2400,292,City,Running,32,No,66,9.71,No,0.0,No,761,0,No,2310,761,100
447,2026-01-04 10:30:00,A045,D0447,EV00447,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,18,86,4,2400,64,City,Charging,0,No,46,6.76,Yes,1.6,No,2358,0,No,1610,2358,100
448,2026-01-04 10:40:00,A045,D0448,EV00448,Hyundai,Hyundai Kona Electric,Compact SUV,452,39.2,1535,100,36,78,3,1745,117,Mixed,Running,82,No,84,10.77,No,0.0,No,6432,0,No,2940,6432,100
449,2026-01-04 10:50:00,A045,D0449,EV00449,Hyundai,Hyundai Kona Electric,Compact SUV,452,39.2,1535,100,48,77,1,1605,167,Highway,Running,108,Yes,229,29.36,No,0.0,No,2791,0,No,8015,2791,90
450,2026-01-04 11:00:00,A045,D0450,EV00450,Hyundai,Hyundai Kona Electric,Compact SUV,452,39.2,1535,100,94,89,0,1535,359,Mixed,Running,56,No,92,11.79,No,0.0,No,2226,0,No,3220,2226,100
451,2026-01-04 11:10:00,A046,D0451,EV00451,Tata,Tata Punch EV,Compact SUV,421,35.0,1340,90,66,96,1,1410,235,City,Running,73,No,46,6.57,No,0.0,No,91,0,No,1610,91,100
452,2026-01-04 11:20:00,A046,D0452,EV00452,Tata,Tata Punch EV,Compact SUV,421,35.0,1340,90,16,96,4,1620,57,City,Charging,0,No,97,13.86,Yes,1.7,No,151,0,No,3395,151,100
453,2026-01-04 11:30:00,A046,D0453,EV00453,Tata,Tata Punch EV,Compact SUV,421,35.0,1340,90,89,84,1,1410,299,Mixed,Running,75,No,105,15.0,No,0.0,No,1595,0,No,3675,1595,100
454,2026-01-04 11:40:00,A046,D0454,EV00454,Tata,Tata Punch EV,Compact SUV,421,35.0,1340,90,41,93,3,1550,141,City,Running,31,No,62,8.86,No,0.0,No,493,0,No,2170,493,100
455,2026-01-04 11:50:00,A046,D0455,EV00455,Citroën,Citroën ë-C3,Hatchback,320,29.2,1316,42,53,93,4,1596,150,Mixed,Running,75,No,144,22.15,No,0.0,No,541,0,No,5040,541,100
456,2026-01-04 12:00:00,A046,D0456,EV00456,Citroën,Citroën ë-C3,Hatchback,320,29.2,1316,42,43,77,2,1456,101,Mixed,Running,73,No,130,20.0,No,0.0,Yes,4903,1414,No,4550,6317,95
457,2026-01-04 12:10:00,A046,D0457,EV00457,Citroën,Citroën ë-C3,Hatchback,320,29.2,1316,42,97,92,0,1316,286,Highway,Running,93,No,276,42.46,No,0.0,No,594,0,No,9660,594,100
458,2026-01-04 12:20:00,A046,D0458,EV00458,Mahindra,Mahindra XUV400 EV,Compact SUV,456,39.4,1578,110,61,87,2,1718,207,City,Running,50,No,75,10.56,No,0.0,No,1679,0,No,2625,1679,100
459,2026-01-04 12:30:00,A046,D0459,EV00459,Mahindra,Mahindra XUV400 EV,Compact SUV,456,39.4,1578,110,34,85,4,1858,112,City,Running,119,Yes,113,15.92,No,0.0,No,1351,0,No,3955,1351,90
460,2026-01-04 12:40:00,A046,D0460,EV00460,Mahindra,Mahindra XUV400 EV,Compact SUV,456,39.4,1578,110,69,80,1,1648,222,City,Running,31,No,84,11.83,No,0.0,Yes,2126,401,No,2940,2527,95
461,2026-01-04 12:50:00,A047,D0461,EV00461,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,59,81,4,1890,188,City,Running,40,No,23,3.11,No,0.0,Yes,1492,567,No,805,2059,95
462,2026-01-04 13:00:00,A047,D0462,EV00462,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,72,98,2,1750,316,Highway,Running,117,Yes,146,19.73,No,0.0,No,72,0,No,5110,72,90
463,2026-01-04 13:10:00,A047,D0463,EV00463,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,22,78,2,1750,68,City,Charging,0,No,80,10.81,Yes,2.4,Yes,2809,213,No,2800,3022,95
464,2026-01-04 13:20:00,A047,D0464,EV00464,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,59,87,3,1820,202,City,Running,28,No,64,8.65,No,0.0,No,1554,0,No,2240,1554,100
465,2026-01-04 13:30:00,A047,D0465,EV00465,BYD,BYD Atto 3,SUV,521,60.5,1750,150,56,80,3,1960,193,City,Running,47,No,74,9.61,No,0.0,No,1693,0,No,2590,1693,100
466,2026-01-04 13:40:00,A047,D0466,EV00466,BYD,BYD Atto 3,SUV,521,60.5,1750,150,50,79,1,1820,190,Mixed,Running,97,No,139,18.05,No,0.0,No,6458,0,No,4865,6458,100
467,2026-01-04 13:50:00,A047,D0467,EV00467,BYD,BYD Atto 3,SUV,521,60.5,1750,150,69,91,1,1820,279,City,Running,27,No,90,11.69,No,0.0,No,449,0,No,3150,449,100
468,2026-01-04 14:00:00,A047,D0468,EV00468,Kia,Kia EV6,Premium Crossover,708,77.4,1985,168,91,82,1,2055,437,City,Running,32,No,65,7.93,No,0.0,No,1429,0,No,2275,1429,100
469,2026-01-04 14:10:00,A047,D0469,EV00469,Kia,Kia EV6,Premium Crossover,708,77.4,1985,168,42,92,2,2125,226,City,Running,27,No,95,11.59,No,0.0,No,674,0,No,3325,674,100
470,2026-01-04 14:20:00,A047,D0470,EV00470,Kia,Kia EV6,Premium Crossover,708,77.4,1985,168,99,90,2,2125,593,Highway,Running,97,No,182,22.2,No,0.0,No,386,0,No,6370,386,100
471,2026-01-04 14:30:00,A048,D0471,EV00471,Hyundai,Hyundai Kona Electric,Compact SUV,452,39.2,1535,100,10,75,3,1745,33,Highway,Charging,0,No,123,15.77,Yes,1.7,Yes,4969,320,No,4305,5289,95
472,2026-01-04 14:40:00,A048,D0472,EV00472,Hyundai,Hyundai Kona Electric,Compact SUV,452,39.2,1535,100,27,80,2,1675,86,City,Running,41,No,45,5.77,No,0.0,No,1507,0,No,1575,1507,100
473,2026-01-04 14:50:00,A048,D0473,EV00473,Hyundai,Hyundai Kona Electric,Compact SUV,452,39.2,1535,100,43,85,2,1675,145,City,Running,42,No,28,3.59,No,0.0,No,1862,0,No,980,1862,100
474,2026-01-04 15:00:00,A048,D0474,EV00474,Hyundai,Hyundai Kona Electric,Compact SUV,452,39.2,1535,100,28,90,3,1745,97,City,Running,44,No,63,8.08,No,0.0,No,627,0,No,2205,627,100
475,2026-01-04 15:10:00,A048,D0475,EV00475,Mahindra,Mahindra XUV400 EV,Compact SUV,456,39.4,1578,110,60,94,4,1858,249,Highway,Running,82,No,291,40.99,No,0.0,No,535,0,No,10185,535,100
476,2026-01-04 15:20:00,A048,D0476,EV00476,Mahindra,Mahindra XUV400 EV,Compact SUV,456,39.4,1578,110,96,95,2,1718,383,Mixed,Running,119,Yes,166,23.38,No,0.0,No,224,0,No,5810,224,90
477,2026-01-04 15:30:00,A048,D0477,EV00477,Mahindra,Mahindra XUV400 EV,Compact SUV,456,39.4,1578,110,19,94,1,1648,77,Mixed,Charging,0,No,94,13.24,Yes,1.3,No,396,0,No,3290,396,100
478,2026-01-04 15:40:00,A048,D0478,EV00478,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,93,86,3,1910,324,City,Running,56,No,92,12.78,No,0.0,No,2368,0,No,3220,2368,100
479,2026-01-04 15:50:00,A048,D0479,EV00479,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,30,91,2,1840,123,Mixed,Running,60,No,57,7.92,No,0.0,No,723,0,No,1995,723,100
480,2026-01-04 16:00:00,A048,D0480,EV00480,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,55,100,4,1980,222,City,Running,32,No,46,6.39,No,0.0,No,251,0,No,1610,251,100
481,2026-01-04 16:10:00,A049,D0481,EV00481,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,92,97,3,2330,397,Mixed,Running,102,Yes,107,15.74,No,0.0,No,287,0,No,3745,287,90
482,2026-01-04 16:20:00,A049,D0482,EV00482,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,84,88,4,2400,329,Mixed,Running,58,No,58,8.53,No,0.0,No,1696,0,No,2030,1696,100
483,2026-01-04 16:30:00,A049,D0483,EV00483,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,31,97,2,2260,124,City,Running,53,No,28,4.12,No,0.0,No,107,0,No,980,107,100
484,2026-01-04 16:40:00,A049,D0484,EV00484,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,76,77,1,2190,252,City,Under Maintenance,0,No,103,15.15,No,0.0,No,4632,0,No,3605,4632,100
485,2026-01-04 16:50:00,A049,D0485,EV00485,Hyundai,Hyundai Ioniq 5,Premium Crossover,631,72.6,2015,160,53,87,1,2085,241,City,Running,61,No,84,10.5,No,0.0,No,2445,0,No,2940,2445,100
486,2026-01-04 17:00:00,A049,D0486,EV00486,Hyundai,Hyundai Ioniq 5,Premium Crossover,631,72.6,2015,160,54,89,4,2295,273,Highway,Running,90,No,289,36.12,No,0.0,No,893,0,No,10115,893,100
487,2026-01-04 17:10:00,A049,D0487,EV00487,Hyundai,Hyundai Ioniq 5,Premium Crossover,631,72.6,2015,160,73,77,3,2225,281,City,Running,29,No,34,4.25,No,0.0,Yes,5636,1330,No,1190,6966,95
488,2026-01-04 17:20:00,A049,D0488,EV00488,BYD,BYD Atto 3,SUV,521,60.5,1750,150,26,91,3,1960,102,City,Running,40,No,48,6.23,No,0.0,No,530,0,No,1680,530,100
489,2026-01-04 17:30:00,A049,D0489,EV00489,BYD,BYD Atto 3,SUV,521,60.5,1750,150,24,82,4,2030,96,Highway,Charging,0,No,153,19.87,Yes,1.5,No,2179,0,No,5355,2179,100
490,2026-01-04 17:40:00,A049,D0490,EV00490,BYD,BYD Atto 3,SUV,521,60.5,1750,150,88,91,3,1960,373,Mixed,Running,63,No,68,8.83,No,0.0,No,424,0,No,2380,424,100
491,2026-01-04 17:50:00,A050,D0491,EV00491,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,53,82,0,1700,213,Highway,Running,60,No,198,27.5,No,0.0,No,2256,0,No,6930,2256,100
492,2026-01-04 18:00:00,A050,D0492,EV00492,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,19,90,0,1700,74,City,Charging,0,No,107,14.86,Yes,2.1,No,456,0,No,3745,456,100
493,2026-01-04 18:10:00,A050,D0493,EV00493,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,10,90,2,1840,38,City,Charging,0,No,56,7.78,Yes,1.3,No,782,0,No,1960,782,100
494,2026-01-04 18:20:00,A050,D0494,EV00494,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,57,87,1,1770,235,Highway,Running,124,Yes,295,40.97,No,0.0,No,2476,0,No,10325,2476,90
